Trial 1,Trial 2,Trial 3,Trial 4,Trial 5
67.62577229,67.62577229,67.62577229,67.62577229,67.64342454
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.64342454
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.64342454
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.43159753
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.64342454
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
